Before_I,After_I,interval,c,pav.type,Route_id,Section_id2
1,7,6.833333333,1,1,101002000,101002000021_0141
1,7,6.833333333,1,1,101002000,101002000021_0141
1,2,6.833333333,1,1,101002000,101002000021_0141
1,2,6.833333333,1,1,101002000,101002000021_0141
1,1,6.833333333,1,1,101002000,101002000021_0141
1,1,6.833333333,1,1,101002000,101002000021_0141
1,5,6.833333333,1,1,101002000,101002000021_0141
1,7,6.833333333,1,1,101002000,101002000021_0141
1,7,6.833333333,1,1,101002000,101002000021_0141
1,7,6.833333333,1,1,101002000,101002000021_0141
1,7,6.833333333,1,1,101002000,101002000021_0141
1,2,6.833333333,1,1,101002000,101002000021_0141
1,7,6.833333333,1,1,101002000,101002000021_0141
1,5,6.833333333,1,1,101002000,101002000021_0141
1,6,6.833333333,1,1,101002000,101002000021_0141
1,7,6.833333333,1,1,101002000,101002000021_0142
1,7,6.833333333,1,1,101002000,101002000021_0142
1,7,6.833333333,1,1,101002000,101002000021_0142
1,7,6.833333333,1,1,101002000,101002000021_0142
1,7,6.833333333,1,1,101002000,101002000021_0142
1,5,6.833333333,1,1,101002000,101002000021_0142
1,3,6.833333333,1,1,101002000,101002000021_0142
1,4,6.833333333,1,1,101002000,101002000021_0142
1,3,6.833333333,1,1,101002000,101002000021_0142
1,5,6.833333333,1,1,101002000,101002000021_0142
1,7,6.833333333,1,1,101002000,101002000021_0142
1,4,6.833333333,1,1,101002000,101002000021_0143
1,2,6.833333333,1,1,101002000,101002000021_0143
1,2,6.833333333,1,1,101002000,101002000021_0143
1,1,6.833333333,1,1,101002000,101002000021_0143
1,2,6.833333333,1,1,101002000,101002000021_0143
1,4,6.833333333,1,1,101002000,101002000021_0143
1,4,6.833333333,1,1,101002000,101002000021_0143
1,5,6.833333333,1,1,101002000,101002000021_0143
1,4,6.833333333,1,1,101002000,101002000021_0143
1,2,6.833333333,1,1,101002000,101002000021_0143
1,6,6.833333333,1,1,101002000,101002000021_0144
1,7,6.833333333,1,1,101002000,101002000021_0144
1,7,6.833333333,1,1,101002000,101002000021_0144
1,6,6.833333333,1,1,101002000,101002000021_0144
1,3,6.833333333,1,1,101002000,101002000021_0144
1,3,6.833333333,1,1,101002000,101002000021_0144
1,7,6.833333333,1,1,101002000,101002000021_0144
1,7,6.833333333,1,1,101002000,101002000021_0144
1,7,6.833333333,1,1,101002000,101002000021_0144
1,7,6.833333333,1,1,101002000,101002000021_0144
1,5,6.833333333,1,1,101002000,101002000021_0144
1,5,6.833333333,1,1,101002000,101002000021_0145
1,7,6.833333333,1,1,101002000,101002000021_0145
1,7,6.833333333,1,1,101002000,101002000021_0145
1,1,6.833333333,1,1,101002000,101002000021_0145
1,1,6.833333333,1,1,101002000,101002000021_0145
1,2,6.833333333,1,1,101002000,101002000021_0145
1,5,6.833333333,1,1,101002000,101002000021_0145
1,7,6.833333333,1,1,101002000,101002000021_0145
1,7,6.833333333,1,1,101002000,101002000021_0145
1,6,6.833333333,1,1,101002000,101002000021_0145
1,6,6.833333333,1,1,101002000,101002000021_0145
1,6,6.833333333,1,1,101002000,101002000021_0145
1,1,6.833333333,1,1,101002000,101002000021_0145
1,1,6.833333333,1,1,101002000,101002000021_0146
1,3,6.833333333,1,1,101002000,101002000021_0146
1,2,6.833333333,1,1,101002000,101002000021_0146
1,7,6.833333333,1,1,101002000,101002000021_0146
1,2,6.833333333,1,1,101002000,101002000021_0146
1,5,6.833333333,1,1,101002000,101002000021_0146
1,7,6.833333333,1,1,101002000,101002000021_0146
1,7,6.833333333,1,1,101002000,101002000021_0146
1,7,6.833333333,1,1,101002000,101002000021_0146
1,7,6.833333333,1,1,101002000,101002000021_0146
1,6,6.833333333,1,1,101002000,101002000021_0147
1,7,6.833333333,1,1,101002000,101002000021_0147
1,7,6.833333333,1,1,101002000,101002000021_0147
1,6,6.833333333,1,1,101002000,101002000021_0147
1,1,6.833333333,1,1,101002000,101002000021_0147
1,6,6.833333333,1,1,101002000,101002000021_0147
1,7,6.833333333,1,1,101002000,101002000021_0147
1,7,6.833333333,1,1,101002000,101002000021_0147
1,4,6.833333333,1,1,101002000,101002000021_0147
1,2,6.833333333,1,1,101002000,101002000021_0147
1,1,6.833333333,1,1,101002000,101002000021_0148
1,3,6.833333333,1,1,101002000,101002000021_0148
1,2,6.833333333,1,1,101002000,101002000021_0148
1,4,6.833333333,1,1,101002000,101002000021_0148
1,6,6.833333333,1,1,101002000,101002000021_0148
1,3,6.833333333,1,1,101002000,101002000021_0148
1,6,6.833333333,1,1,101002000,101002000021_0148
1,3,6.833333333,1,1,101002000,101002000021_0148
1,1,6.833333333,1,1,101002000,101002000021_0148
1,2,6.833333333,1,1,101002000,101002000021_0148
1,1,6.833333333,1,1,101002000,101002000021_0148
1,7,6.833333333,1,1,101002000,101002000021_0149
1,6,6.833333333,1,1,101002000,101002000021_0149
1,2,6.833333333,1,1,101002000,101002000021_0149
1,6,6.833333333,1,1,101002000,101002000021_0149
1,7,6.833333333,1,1,101002000,101002000021_0149
1,6,6.833333333,1,1,101002000,101002000021_0149
1,5,6.833333333,1,1,101002000,101002000021_0149
1,7,6.833333333,1,1,101002000,101002000021_0149
1,7,6.833333333,1,1,101002000,101002000021_0149
1,7,6.833333333,1,1,101002000,101002000021_0150
1,7,6.833333333,1,1,101002000,101002000021_0150
1,5,6.833333333,1,1,101002000,101002000021_0150
1,7,6.833333333,1,1,101002000,101002000021_0150
1,4,6.833333333,1,1,101002000,101002000021_0150
1,4,6.833333333,1,1,101002000,101002000021_0150
1,4,6.833333333,1,1,101002000,101002000021_0150
1,7,6.833333333,1,1,101002000,101002000021_0150
1,7,6.833333333,1,1,101002000,101002000021_0150
1,7,6.833333333,1,1,101002000,101002000021_0150
1,7,6.833333333,1,1,101002000,101002000021_0150
1,3,6.833333333,1,1,101002000,101002000021_0151
1,5,6.833333333,1,1,101002000,101002000021_0151
1,2,6.833333333,1,1,101002000,101002000021_0151
1,4,6.833333333,1,1,101002000,101002000021_0151
1,6,6.833333333,1,1,101002000,101002000021_0151
1,6,6.833333333,1,1,101002000,101002000021_0151
1,2,6.833333333,1,1,101002000,101002000021_0151
1,6,6.833333333,1,1,101002000,101002000021_0151
1,7,6.833333333,1,1,101002000,101002000021_0151
1,6,6.833333333,1,1,101002000,101002000021_0151
1,5,6.833333333,1,1,101002000,101002000021_0151
1,2,6.833333333,1,1,101002000,101002000021_0151
1,4,6.833333333,1,1,101002000,101002000021_0152
1,3,6.833333333,1,1,101002000,101002000021_0152
1,1,6.833333333,1,1,101002000,101002000021_0152
1,2,6.833333333,1,1,101002000,101002000021_0152
1,7,6.833333333,1,1,101002000,101002000021_0152
1,2,6.833333333,1,1,101002000,101002000021_0152
1,6,6.833333333,1,1,101002000,101002000021_0152
1,7,6.833333333,1,1,101002000,101002000021_0152
1,3,6.833333333,1,1,101002000,101002000021_0152
1,5,6.833333333,1,1,101002000,101002000021_0152
1,2,6.833333333,1,1,101002000,101002000021_0152
1,1,6.833333333,1,1,101002000,101002000021_0152
1,3,6.833333333,1,1,101002000,101002000021_0153
1,4,6.833333333,1,1,101002000,101002000021_0153
1,6,6.833333333,1,1,101002000,101002000021_0153
1,6,6.833333333,1,1,101002000,101002000021_0153
1,5,6.833333333,1,1,101002000,101002000021_0153
1,7,6.833333333,1,1,101002000,101002000021_0153
1,7,6.833333333,1,1,101002000,101002000021_0153
1,3,6.833333333,1,1,101002000,101002000021_0153
1,7,6.833333333,1,1,101002000,101002000021_0153
1,7,6.833333333,1,1,101002000,101002000021_0154
1,7,6.833333333,1,1,101002000,101002000021_0154
1,5,6.833333333,1,1,101002000,101002000021_0154
1,4,6.833333333,1,1,101002000,101002000021_0154
1,4,6.833333333,1,1,101002000,101002000021_0154
1,4,6.833333333,1,1,101002000,101002000021_0154
1,5,6.833333333,1,1,101002000,101002000021_0154
1,2,6.833333333,1,1,101002000,101002000021_0154
1,7,6.833333333,1,1,101002000,101002000021_0154
1,4,6.833333333,1,1,101002000,101002000021_0154
1,5,7.583333333,1,1,101002000,101002000021_0154
1,1,7.583333333,1,1,101002000,101002000021_0155
1,5,7.583333333,1,1,101002000,101002000021_0155
1,1,7.583333333,1,1,101002000,101002000021_0155
1,4,7.583333333,1,1,101002000,101002000021_0155
1,4,7.583333333,1,1,101002000,101002000021_0155
1,2,7.583333333,1,1,101002000,101002000021_0155
1,3,7.583333333,1,1,101002000,101002000021_0155
1,3,7.583333333,1,1,101002000,101002000021_0155
1,2,7.583333333,1,1,101002000,101002000021_0155
1,7,7.583333333,1,1,101002000,101002000021_0155
1,2,7.583333333,1,1,101002000,101002000021_0155
1,2,7.583333333,1,1,101002000,101002000021_0155
1,5,7.583333333,1,1,101002000,101002000021_0156
1,3,7.583333333,1,1,101002000,101002000021_0156
1,3,7.583333333,1,1,101002000,101002000021_0156
1,4,7.583333333,1,1,101002000,101002000021_0156
1,4,7.583333333,1,1,101002000,101002000021_0156
1,7,7.583333333,1,1,101002000,101002000021_0156
1,5,7.583333333,1,1,101002000,101002000021_0156
1,7,7.583333333,1,1,101002000,101002000021_0156
1,6,7.583333333,1,1,101002000,101002000021_0156
1,7,7.583333333,1,1,101002000,101002000021_0156
1,7,7.583333333,1,1,101002000,101002000021_0156
1,5,7.583333333,1,1,101002000,101002000021_0157
1,2,7.583333333,1,1,101002000,101002000021_0157
1,2,7.583333333,1,1,101002000,101002000021_0157
1,6,7.583333333,1,1,101002000,101002000021_0157
1,7,7.583333333,1,1,101002000,101002000021_0157
1,7,7.583333333,1,1,101002000,101002000021_0157
1,7,7.583333333,1,1,101002000,101002000021_0158
1,7,7.583333333,1,1,101002000,101002000021_0158
1,7,7.583333333,1,1,101002000,101002000021_0158
1,6,7.583333333,1,1,101002000,101002000021_0158
1,4,7.583333333,1,1,101002000,101002000021_0158
1,4,7.583333333,1,1,101002000,101002000021_0158
1,5,7.583333333,1,1,101002000,101002000021_0158
1,7,7.583333333,1,1,101002000,101002000021_0158
1,6,7.583333333,1,1,101002000,101002000021_0158
1,5,7.583333333,1,1,101002000,101002000021_0158
1,1,7.583333333,1,1,101002000,101002000021_0158
1,1,7.583333333,1,1,101002000,101002000021_0158
1,1,7.583333333,1,1,101002000,101002000021_0158
1,6,7.583333333,1,1,101002000,101002000021_0159
1,7,7.583333333,1,1,101002000,101002000021_0159
1,7,7.583333333,1,1,101002000,101002000021_0159
1,7,7.583333333,1,1,101002000,101002000021_0159
1,4,7.583333333,1,1,101002000,101002000021_0159
1,5,7.583333333,1,1,101002000,101002000021_0159
1,6,7.583333333,1,1,101002000,101002000021_0159
1,2,7.583333333,1,1,101002000,101002000021_0159
1,2,7.583333333,1,1,101002000,101002000021_0160
1,2,7.583333333,1,1,101002000,101002000021_0160
1,2,7.583333333,1,1,101002000,101002000021_0160
1,7,7.583333333,1,1,101002000,101002000021_0160
1,7,7.583333333,1,1,101002000,101002000021_0160
1,4,7.583333333,1,1,101002000,101002000021_0160
1,7,7.583333333,1,1,101002000,101002000021_0160
1,2,7.583333333,1,1,101002000,101002000021_0160
1,3,7.583333333,1,1,101002000,101002000021_0160
1,6,7.583333333,1,1,101002000,101002000021_0160
1,2,7.583333333,1,1,101002000,101002000021_0161
1,3,7.583333333,1,1,101002000,101002000021_0161
1,4,7.583333333,1,1,101002000,101002000021_0161
1,7,7.583333333,1,1,101002000,101002000021_0161
1,7,7.583333333,1,1,101002000,101002000021_0161
1,6,7.583333333,1,1,101002000,101002000021_0161
1,7,7.583333333,1,1,101002000,101002000021_0161
1,7,7.583333333,1,1,101002000,101002000021_0161
1,4,7.583333333,1,1,101002000,101002000021_0161
1,7,7.583333333,1,1,101002000,101002000021_0161
1,5,7.583333333,1,1,101002000,101002000021_0162
1,5,7.583333333,1,1,101002000,101002000021_0162
1,7,7.583333333,1,1,101002000,101002000021_0162
1,5,7.583333333,1,1,101002000,101002000021_0162
1,5,7.583333333,1,1,101002000,101002000021_0162
1,1,7.583333333,1,1,101002000,101002000021_0162
1,4,7.583333333,1,1,101002000,101002000021_0162
1,4,7.583333333,1,1,101002000,101002000021_0162
1,7,7.583333333,1,1,101002000,101002000021_0162
1,6,7.583333333,1,1,101002000,101002000021_0162
1,5,7.583333333,1,1,101002000,101002000021_0162
1,3,7.583333333,1,1,101002000,101002000021_0162
1,2,7.583333333,1,1,101002000,101002000021_0162
1,7,7.583333333,1,1,101002000,101002000021_0163
1,7,7.583333333,1,1,101002000,101002000021_0163
1,5,7.583333333,1,1,101002000,101002000021_0163
1,7,7.583333333,1,1,101002000,101002000021_0163
1,7,7.583333333,1,1,101002000,101002000021_0163
1,7,7.583333333,1,1,101002000,101002000021_0163
1,5,7.583333333,1,1,101002000,101002000021_0163
1,4,7.583333333,1,1,101002000,101002000021_0163
1,4,7.583333333,1,1,101002000,101002000021_0163
1,6,7.583333333,1,1,101002000,101002000021_0163
1,5,7.583333333,1,1,101002000,101002000021_0163
1,7,7.583333333,1,1,101002000,101002000021_0163
1,4,7.583333333,1,1,101002000,101002000021_0164
1,7,7.583333333,1,1,101002000,101002000021_0164
1,6,7.583333333,1,1,101002000,101002000021_0164
1,7,7.583333333,1,1,101002000,101002000021_0164
1,5,7.583333333,1,1,101002000,101002000021_0164
1,3,7.583333333,1,1,101002000,101002000021_0164
1,3,7.583333333,1,1,101002000,101002000021_0164
1,7,7.583333333,1,1,101002000,101002000021_0164
1,7,7.583333333,1,1,101002000,101002000021_0164
1,7,7.583333333,1,1,101002000,101002000021_0164
1,7,7.583333333,1,1,101002000,101002000021_0164
1,7,7.583333333,1,1,101002000,101002000021_0164
1,7,7.583333333,1,1,101002000,101002000021_0164
1,7,7.583333333,1,1,101002000,101002000021_0165
1,3,7.583333333,1,1,101002000,101002000021_0165
1,7,7.583333333,1,1,101002000,101002000021_0165
1,7,7.583333333,1,1,101002000,101002000021_0165
1,4,7.583333333,1,1,101002000,101002000021_0165
1,7,7.583333333,1,1,101002000,101002000021_0165
1,5,7.583333333,1,1,101002000,101002000021_0165
1,4,7.583333333,1,1,101002000,101002000021_0165
1,3,7.583333333,1,1,101002000,101002000021_0165
1,7,7.583333333,1,1,101002000,101002000021_0165
1,7,7.583333333,1,1,101002000,101002000021_0165
1,7,7.583333333,1,1,101002000,101002000021_0165
1,3,7.583333333,1,1,101002000,101002000021_0165
1,7,7.583333333,1,1,101002000,101002000021_0166
1,7,7.583333333,1,1,101002000,101002000021_0166
1,7,7.583333333,1,1,101002000,101002000021_0166
1,7,7.583333333,1,1,101002000,101002000021_0166
1,7,7.583333333,1,1,101002000,101002000021_0166
1,2,7.583333333,1,1,101002000,101002000021_0166
1,2,7.583333333,1,1,101002000,101002000021_0166
1,5,7.583333333,1,1,101002000,101002000021_0166
1,7,7.583333333,1,1,101002000,101002000021_0166
1,3,7.583333333,1,1,101002000,101002000021_0166
1,7,7.583333333,1,1,101002000,101002000021_0166
1,5,7.583333333,1,1,101002000,101002000021_0166
1,5,7.583333333,1,1,101002000,101002000021_0166
1,4,7.583333333,1,1,101002000,101002000021_0166
1,2,7.583333333,1,1,101002000,101002000021_0166
1,2,6.916666667,1,1,101002000,101002000021_0166
1,6,6.916666667,1,1,101002000,101002000021_0167
1,3,6.916666667,1,1,101002000,101002000021_0167
1,3,6.916666667,1,1,101002000,101002000021_0167
1,4,6.916666667,1,1,101002000,101002000021_0167
1,3,6.916666667,1,1,101002000,101002000021_0167
1,2,6.916666667,1,1,101002000,101002000021_0167
1,1,6.916666667,1,1,101002000,101002000021_0167
1,2,6.916666667,1,1,101002000,101002000021_0167
1,5,6.916666667,1,1,101002000,101002000021_0167
1,7,6.916666667,1,1,101002000,101002000021_0167
1,4,6.916666667,1,1,101002000,101002000021_0167
1,7,6.916666667,1,1,101002000,101002000021_0168
1,7,6.916666667,1,1,101002000,101002000021_0168
1,6,6.916666667,1,1,101002000,101002000021_0168
1,7,6.916666667,1,1,101002000,101002000021_0168
1,5,6.916666667,1,1,101002000,101002000021_0168
1,3,6.916666667,1,1,101002000,101002000021_0168
1,2,6.916666667,1,1,101002000,101002000021_0168
1,3,6.916666667,1,1,101002000,101002000021_0168
1,2,6.916666667,1,1,101002000,101002000021_0168
1,1,6.916666667,1,1,101002000,101002000021_0168
1,1,6.916666667,1,1,101002000,101002000021_0169
1,1,6.916666667,1,1,101002000,101002000021_0169
1,2,6.916666667,1,1,101002000,101002000021_0169
1,7,6.916666667,1,1,101002000,101002000021_0169
1,7,6.916666667,1,1,101002000,101002000021_0169
1,6,6.916666667,1,1,101002000,101002000021_0169
1,3,6.916666667,1,1,101002000,101002000021_0169
1,5,6.916666667,1,1,101002000,101002000021_0169
1,1,6.916666667,1,1,101002000,101002000021_0169
1,1,6.916666667,1,1,101002000,101002000021_0169
1,1,6.916666667,1,1,101002000,101002000021_0170
1,5,6.916666667,1,1,101002000,101002000021_0170
1,4,6.916666667,1,1,101002000,101002000021_0170
1,2,6.916666667,1,1,101002000,101002000021_0170
1,1,6.916666667,1,1,101002000,101002000021_0170
1,1,6.916666667,1,1,101002000,101002000021_0170
1,1,6.916666667,1,1,101002000,101002000021_0170
1,2,6.916666667,1,1,101002000,101002000021_0170
1,2,6.916666667,1,1,101002000,101002000021_0170
1,3,6.916666667,1,1,101002000,101002000021_0170
1,1,6.916666667,1,1,101002000,101002000021_0170
1,2,6.916666667,1,1,101002000,101002000021_0171
1,2,6.916666667,1,1,101002000,101002000021_0171
1,3,6.916666667,1,1,101002000,101002000021_0171
1,2,6.916666667,1,1,101002000,101002000021_0171
1,1,6.916666667,1,1,101002000,101002000021_0171
1,1,6.916666667,1,1,101002000,101002000021_0171
1,7,6.916666667,1,1,101002000,101002000021_0171
1,5,6.916666667,1,1,101002000,101002000021_0171
1,3,6.916666667,1,1,101002000,101002000021_0171
1,4,6.916666667,1,1,101002000,101002000021_0171
1,1,6.916666667,1,1,101002000,101002000021_0171
1,2,6.916666667,1,1,101002000,101002000021_0172
1,2,6.916666667,1,1,101002000,101002000021_0172
1,3,6.916666667,1,1,101002000,101002000021_0172
1,4,6.916666667,1,1,101002000,101002000021_0172
1,6,6.916666667,1,1,101002000,101002000021_0172
1,2,6.916666667,1,1,101002000,101002000021_0172
1,3,6.916666667,1,1,101002000,101002000021_0172
1,1,6.916666667,1,1,101002000,101002000021_0172
1,2,6.916666667,1,1,101002000,101002000021_0172
1,3,6.916666667,1,1,101002000,101002000021_0172
1,7,6.916666667,1,1,101002000,101002000021_0172
1,2,6.916666667,1,1,101002000,101002000021_0173
1,4,6.916666667,1,1,101002000,101002000021_0173
1,2,6.916666667,1,1,101002000,101002000021_0173
1,7,6.916666667,1,1,101002000,101002000021_0173
1,3,6.916666667,1,1,101002000,101002000021_0173
1,2,6.916666667,1,1,101002000,101002000021_0173
1,2,6.916666667,1,1,101002000,101002000021_0173
1,2,6.916666667,1,1,101002000,101002000021_0173
1,5,6.916666667,1,1,101002000,101002000021_0173
1,5,6.916666667,1,1,101002000,101002000021_0173
1,3,6.916666667,1,1,101002000,101002000021_0174
1,2,6.916666667,1,1,101002000,101002000021_0174
1,3,6.916666667,1,1,101002000,101002000021_0174
1,3,6.916666667,1,1,101002000,101002000021_0174
1,4,6.916666667,1,1,101002000,101002000021_0174
1,1,6.916666667,1,1,101002000,101002000021_0174
1,1,6.916666667,1,1,101002000,101002000021_0174
1,2,6.916666667,1,1,101002000,101002000021_0174
1,1,6.916666667,1,1,101002000,101002000021_0174
1,1,6.916666667,1,1,101002000,101002000021_0174
1,1,6.916666667,1,1,101002000,101002000021_0174
1,1,6.916666667,1,1,101002000,101002000021_0174
1,1,6.916666667,1,1,101002000,101002000021_0174
1,1,6.916666667,1,1,101002000,101002000021_0175
1,1,6.916666667,1,1,101002000,101002000021_0175
1,1,6.916666667,1,1,101002000,101002000021_0175
1,2,6.916666667,1,1,101002000,101002000021_0175
1,1,6.916666667,1,1,101002000,101002000021_0175
1,2,6.916666667,1,1,101002000,101002000021_0175
1,1,6.916666667,1,1,101002000,101002000021_0175
1,1,6.916666667,1,1,101002000,101002000021_0175
1,1,6.916666667,1,1,101002000,101002000021_0175
1,1,6.916666667,1,1,101002000,101002000021_0175
1,1,6.916666667,1,1,101002000,101002000021_0175
1,1,6.916666667,1,1,101002000,101002000021_0176
1,1,6.916666667,1,1,101002000,101002000021_0176
1,1,6.916666667,1,1,101002000,101002000021_0176
1,1,6.916666667,1,1,101002000,101002000021_0176
1,1,6.916666667,1,1,101002000,101002000021_0176
1,1,6.916666667,1,1,101002000,101002000021_0176
1,1,6.916666667,1,1,101002000,101002000021_0176
1,1,6.916666667,1,1,101002000,101002000021_0176
1,1,6.916666667,1,1,101002000,101002000021_0176
1,1,6.916666667,1,1,101002000,101002000021_0176
1,1,6.916666667,1,1,101002000,101002000021_0176
1,1,6.916666667,1,1,101002000,101002000021_0177
1,1,6.916666667,1,1,101002000,101002000021_0177
1,1,6.916666667,1,1,101002000,101002000021_0177
1,2,6.916666667,1,1,101002000,101002000021_0177
1,3,6.916666667,1,1,101002000,101002000021_0177
1,2,6.916666667,1,1,101002000,101002000021_0177
1,1,6.916666667,1,1,101002000,101002000021_0177
1,2,6.916666667,1,1,101002000,101002000021_0177
1,6,6.916666667,1,1,101002000,101002000021_0178
1,4,6.916666667,1,1,101002000,101002000021_0178
1,3,6.916666667,1,1,101002000,101002000021_0178
1,1,6.916666667,1,1,101002000,101002000021_0178
1,1,6.916666667,1,1,101002000,101002000021_0178
1,4,6.916666667,1,1,101002000,101002000021_0178
1,7,6.916666667,1,1,101002000,101002000021_0178
1,5,6.916666667,1,1,101002000,101002000021_0178
1,1,6.916666667,1,1,101002000,101002000021_0178
1,2,6.916666667,1,1,101002000,101002000021_0178
1,4,6.916666667,1,1,101002000,101002000021_0178
1,2,6.916666667,1,1,101002000,101002000021_0179
1,4,6.916666667,1,1,101002000,101002000021_0179
1,1,6.916666667,1,1,101002000,101002000021_0179
1,3,6.916666667,1,1,101002000,101002000021_0179
1,2,6.916666667,1,1,101002000,101002000021_0179
1,2,6.916666667,1,1,101002000,101002000021_0179
1,1,6.916666667,1,1,101002000,101002000021_0179
1,2,6.916666667,1,1,101002000,101002000021_0179
1,2,6.916666667,1,1,101002000,101002000021_0179
1,1,6.916666667,1,1,101002000,101002000021_0179
1,2,4.666666667,1,1,101002000,101002000021_0180
1,5,4.666666667,1,1,101002000,101002000021_0180
1,4,4.666666667,1,1,101002000,101002000021_0180
1,2,4.666666667,1,1,101002000,101002000021_0180
1,4,4.666666667,1,1,101002000,101002000021_0180
1,6,4.666666667,1,1,101002000,101002000021_0180
1,4,4.666666667,1,1,101002000,101002000021_0180
1,3,4.666666667,1,1,101002000,101002000021_0180
1,1,4.666666667,1,1,101002000,101002000021_0180
1,2,4.666666667,1,1,101002000,101002000021_0180
1,2,4.666666667,1,1,101002000,101002000021_0180
1,3,4.666666667,1,1,101002000,101002000021_0181
1,3,4.666666667,1,1,101002000,101002000021_0181
1,3,4.666666667,1,1,101002000,101002000021_0181
1,2,4.666666667,1,1,101002000,101002000021_0181
1,7,4.666666667,1,1,101002000,101002000021_0181
1,4,4.666666667,1,1,101002000,101002000021_0181
1,2,4.666666667,1,1,101002000,101002000021_0181
1,1,4.666666667,1,1,101002000,101002000021_0181
1,2,4.666666667,1,1,101002000,101002000021_0181
1,4,4.666666667,1,1,101002000,101002000021_0182
1,4,4.666666667,1,1,101002000,101002000021_0182
1,4,4.666666667,1,1,101002000,101002000021_0182
1,7,4.666666667,1,1,101002000,101002000021_0182
1,7,4.666666667,1,1,101002000,101002000021_0182
1,7,4.666666667,1,1,101002000,101002000021_0182
1,5,4.666666667,1,1,101002000,101002000021_0182
1,1,4.666666667,1,1,101002000,101002000021_0182
1,1,4.666666667,1,1,101002000,101002000021_0182
1,6,4.666666667,1,1,101002000,101002000021_0182
1,5,4.666666667,1,1,101002000,101002000021_0182
1,7,4.666666667,1,1,101002000,101002000021_0182
1,3,4.666666667,1,1,101002000,101002000021_0182
1,2,4.666666667,1,1,101002000,101002000021_0183
1,2,4.666666667,1,1,101002000,101002000021_0183
1,1,4.666666667,1,1,101002000,101002000021_0183
1,1,4.666666667,1,1,101002000,101002000021_0183
1,1,4.666666667,1,1,101002000,101002000021_0183
1,2,4.666666667,1,1,101002000,101002000021_0183
1,1,4.666666667,1,1,101002000,101002000021_0183
1,1,4.666666667,1,1,101002000,101002000021_0183
1,2,4.666666667,1,1,101002000,101002000021_0183
1,2,4.666666667,1,1,101002000,101002000021_0183
1,2,4.666666667,1,1,101002000,101002000021_0184
1,1,4.666666667,1,1,101002000,101002000021_0184
1,1,4.666666667,1,1,101002000,101002000021_0184
1,2,4.666666667,1,1,101002000,101002000021_0184
1,1,4.666666667,1,1,101002000,101002000021_0184
1,1,4.666666667,1,1,101002000,101002000021_0184
1,1,4.666666667,1,1,101002000,101002000021_0184
1,1,4.666666667,1,1,101002000,101002000021_0184
1,1,4.666666667,1,1,101002000,101002000021_0184
1,2,4.666666667,1,1,101002000,101002000021_0184
1,3,4.666666667,1,1,101002000,101002000021_0184
1,3,4.666666667,1,1,101002000,101002000021_0184
1,1,4.666666667,1,1,101002000,101002000021_0184
1,4,4.666666667,1,1,101002000,101002000021_0185
1,1,4.666666667,1,1,101002000,101002000021_0185
1,2,4.666666667,1,1,101002000,101002000021_0185
1,1,4.666666667,1,1,101002000,101002000021_0185
1,2,4.666666667,1,1,101002000,101002000021_0185
1,1,4.666666667,1,1,101002000,101002000021_0185
1,1,4.666666667,1,1,101002000,101002000021_0185
1,2,4.666666667,1,1,101002000,101002000021_0185
1,1,4.666666667,1,1,101002000,101002000021_0185
1,1,4.666666667,1,1,101002000,101002000021_0185
1,2,4.666666667,1,1,101002000,101002000021_0186
1,3,4.666666667,1,1,101002000,101002000021_0186
1,2,4.666666667,1,1,101002000,101002000021_0186
1,4,4.666666667,1,1,101002000,101002000021_0186
1,7,4.666666667,1,1,101002000,101002000021_0186
1,7,4.666666667,1,1,101002000,101002000021_0186
1,7,4.666666667,1,1,101002000,101002000021_0186
1,4,4.666666667,1,1,101002000,101002000021_0186
1,7,4.666666667,1,1,101002000,101002000021_0186
1,7,4.666666667,1,1,101002000,101002000021_0186
1,7,4.666666667,1,1,101002000,101002000021_0187
1,7,4.666666667,1,1,101002000,101002000021_0187
1,2,4.666666667,1,1,101002000,101002000021_0187
1,6,4.666666667,1,1,101002000,101002000021_0187
1,7,4.666666667,1,1,101002000,101002000021_0187
1,7,4.666666667,1,1,101002000,101002000021_0187
1,7,4.666666667,1,1,101002000,101002000021_0187
1,2,4.666666667,1,1,101002000,101002000021_0187
1,1,4.666666667,1,1,101002000,101002000021_0187
1,2,4.666666667,1,1,101002000,101002000021_0187
1,3,4.666666667,1,1,101002000,101002000021_0187
1,2,4.666666667,1,1,101002000,101002000021_0188
1,2,4.666666667,1,1,101002000,101002000021_0188
1,2,4.666666667,1,1,101002000,101002000021_0188
1,2,4.666666667,1,1,101002000,101002000021_0188
1,3,4.666666667,1,1,101002000,101002000021_0188
1,4,4.666666667,1,1,101002000,101002000021_0188
1,1,4.666666667,1,1,101002000,101002000021_0188
1,1,4.666666667,1,1,101002000,101002000021_0188
1,1,4.666666667,1,1,101002000,101002000021_0188
1,1,4.666666667,1,1,101002000,101002000021_0188
1,2,4.666666667,1,1,101002000,101002000021_0189
1,1,4.666666667,1,1,101002000,101002000021_0189
1,1,4.666666667,1,1,101002000,101002000021_0189
1,1,4.666666667,1,1,101002000,101002000021_0189
1,3,4.666666667,1,1,101002000,101002000021_0189
1,2,4.666666667,1,1,101002000,101002000021_0189
1,1,4.666666667,1,1,101002000,101002000021_0189
1,2,4.666666667,1,1,101002000,101002000021_0189
1,1,4.666666667,1,1,101002000,101002000021_0189
1,1,4.666666667,1,1,101002000,101002000021_0189
